"","Measurement Year","Measure Name","Statewide Average","Medical Group Name","Clinic Name","Clinic City","Clinic Zip Code","Denominator","Actual Rate","Expected Rate","Healthscore Rating","County","Metropolitan.Micropolitan.Statistical.Area","FIPS.County.Code","police_score","sk2014","total_covid_count21","Days.with.AQI","Good.Days","Unhealthy.Days","Max.AQI","Median.AQI","educ_pct"
"2010",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Fairview Mesaba Clinics","Range Regional Health Services dba Fairview Mesaba Clinic - Hibbing","Hibbing",55746,41,0.5366,0.4052,"Expected","Saint Louis",NA,NA,54,NA,NA,365,308,2,157,35,NA
"2011",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Grand Itasca Clinic","Grand Itasca Clinic","Grand Rapids",55744,82,0.2927,0.4084,"Expected","Itasca","Micropolitan Statistical Area",61,48,0.710850358252866,1752381,NA,NA,NA,NA,NA,NA
"2012",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"HealthPartners Clinics","HealthPartners - Anoka","Anoka",55303,33,0.3636,0.4387,"Expected","Anoka","Metropolitan Statistical Area",3,54,-0.566701776658845,16326872,365,280,2,159,39,32.3
"2013",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"HealthPartners Clinics","HealthPartners - Arden Hills","Arden Hills",55112,33,0.5455,0.435,"Expected","Ramsey","Metropolitan Statistical Area",123,52,0.671280159383919,19903324,365,295,0,148,30,44.5
"2014",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"HealthPartners Clinics","HealthPartners - Como","St. Paul",55108,31,0.4516,0.4243,"Expected","Ramsey","Metropolitan Statistical Area",123,51,0.671280159383919,19903324,365,295,0,148,30,44.5
"2015",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"HealthPartners Clinics","HealthPartners - Curve Crest Clinic","Stillwater",55082,72,0.5278,0.4542,"Expected","Washington","Metropolitan Statistical Area",163,54,-0.291123605964394,10461619,227,205,0,119,35,48.8
"2016",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"HealthPartners Clinics","HealthPartners - Elk River","Elk River",55330,36,0.5556,0.4429,"Expected","Sherburne","Metropolitan Statistical Area",141,57,-0.303842598457984,4589038,NA,NA,NA,NA,NA,25.8
"2017",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"HealthPartners Clinics","HealthPartners - Maplewood","Maplewood",55109,36,0.3889,0.3964,"Expected","Ramsey","Metropolitan Statistical Area",123,54,0.671280159383919,19903324,365,295,0,148,30,44.5
"2018",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"HealthPartners Clinics","HealthPartners - Regions BH Woodbury","Lake Elmo",55112,46,0.4565,0.4419,"Expected","Ramsey","Metropolitan Statistical Area",123,52,0.671280159383919,19903324,365,295,0,148,30,44.5
"2019",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"HealthPartners Clinics","HealthPartners - Woodbury","Woodbury",55125,46,0.5,0.448,"Expected","Washington","Metropolitan Statistical Area",163,65,-0.291123605964394,10461619,227,205,0,119,35,48.8
"2020",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Hennepin Healthcare","Hennepin Healthcare Pulmonary Clinic","Minneapolis",55415,51,0.1961,0.3942,"Below Expected","Hennepin","Metropolitan Statistical Area",53,34,0.450817622828358,47554264,365,263,3,155,39,53.2
"2021",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Hutchinson Health","Hutchinson Health - Hutchinson Clinic","Hutchinson",55350,65,0.3538,0.4322,"Expected","Mcleod",NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA
"2022",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Hutchinson Health","Hutchinson Health - Mental Health Clinic","Hutchinson",55350,70,0.6,0.4352,"Expected","Mcleod",NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA
"2023",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Lake Region Healthcare","Lake Region Healthcare Clinic Services - Fergus Falls","Fergus Falls",56538,61,0.3934,0.4113,"Expected",NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA
"2024",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Lake View Clinic - Two Harbors","Lake View Clinic - Two Harbors","Two Harbors",55616,33,0.4848,0.4259,"Expected","Lake","Metropolitan Statistical Area",75,49,1.75592757480951,329648,362,327,1,158,29,NA
"2025",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Lakeland Mental Health Center","Lakeland Mental Health Center - Fergus Falls","Fergus Falls",56537,41,0.122,0.4087,"Below Expected","Otter Tail","Micropolitan Statistical Area",111,51,1.65064258139035,2346874,NA,NA,NA,NA,NA,NA
"2026",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Lakeland Mental Health Center","Lakeland Mental Health Center - Moorhead","Moorhead",56560,44,0.0909,0.394,"Below Expected","Clay","Metropolitan Statistical Area",27,51,-0.182305559074791,3178142,NA,NA,NA,NA,NA,46.6
"2027",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Lakewood Health System","Lakewood Health System - Pillager Clinic","Pillager",56473,37,0.3784,0.4098,"Expected","Cass","Micropolitan Statistical Area",21,NA,1.40332883845944,1151567,352,241,4,251,44,NA
"2028",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Mankato Clinic, Ltd.","Mankato Clinic - Children's Health Center","Mankato, MN",56001,51,0.4706,0.428,"Expected","Blue Earth","Metropolitan Statistical Area",13,NA,0.218342704473296,2922290,NA,NA,NA,NA,NA,34.6
"2029",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Mankato Clinic, Ltd.","Mankato Clinic - Daniel's Health Center","St. Peter",56082,32,0.7188,0.4297,"Above Expected","Nicollet","Metropolitan Statistical Area",103,53,2.69713301933518,1281149,NA,NA,NA,NA,NA,NA
"2030",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Mankato Clinic, Ltd.","Mankato Clinic - Department of Psychiatry & Psychology","Mankato",56001,129,0.6744,0.4226,"Above Expected","Blue Earth","Metropolitan Statistical Area",13,48,0.218342704473296,2922290,NA,NA,NA,NA,NA,34.6
"2031",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Mayo Clinic","Mayo Clinic - Baldwin Building","Rochester",55905,170,0.5294,0.4421,"Expected","Olmsted","Metropolitan Statistical Area",109,66,0.267098842365391,5437458,361,301,0,125,36,47.7
"2032",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Mayo Clinic","Mayo Clinic - Generose Building","Rochester",55905,66,0.2576,0.4279,"Below Expected","Olmsted","Metropolitan Statistical Area",109,66,0.267098842365391,5437458,361,301,0,125,36,47.7
"2033",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Mayo Clinic","Mayo Clinic - Kasson","Kasson",55904,47,0.617,0.4392,"Expected","Olmsted","Metropolitan Statistical Area",109,54,0.267098842365391,5437458,361,301,0,125,36,47.7
"2034",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Mayo Clinic","Mayo Clinic - Northeast","Rochester",55906,98,0.7653,0.4452,"Above Expected","Olmsted","Metropolitan Statistical Area",109,66,0.267098842365391,5437458,361,301,0,125,36,47.7
"2035",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Mayo Clinic","Mayo Clinic - Northwest","Rochester",55901,61,0.6393,0.4451,"Above Expected","Olmsted","Metropolitan Statistical Area",109,66,0.267098842365391,5437458,361,301,0,125,36,47.7
"2036",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Mayo Clinic","Mayo Clinic - Specialty Practice","Rochester",55905,86,0.3605,0.4316,"Expected","Olmsted","Metropolitan Statistical Area",109,66,0.267098842365391,5437458,361,301,0,125,36,47.7
"2037",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Mayo Clinic","Mayo Family Clinic Southeast","Rochester",55904,42,0.5714,0.4414,"Expected","Olmsted","Metropolitan Statistical Area",109,66,0.267098842365391,5437458,361,301,0,125,36,47.7
"2038",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Mayo Clinic Health System","Mayo Clinic Health System Albert Lea","Albert Lea",56007,64,0.4688,0.4222,"Expected","Freeborn","Micropolitan Statistical Area",47,47,1.3086430054516,1392023,NA,NA,NA,NA,NA,NA
"2039",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Mayo Clinic Health System","Mayo Clinic Health System Austin","Austin",55912,115,0.2957,0.4117,"Expected","Mower","Micropolitan Statistical Area",99,52,0.956750879795607,1883128,NA,NA,NA,NA,NA,NA
"2040",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Mayo Clinic Health System","Mayo Clinic Health System Fairmont","Fairmont",56031,40,0.5,0.4111,"Expected","Martin","Micropolitan Statistical Area",91,40,1.72695653635189,927969,NA,NA,NA,NA,NA,NA
"2041",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Mayo Clinic Health System","Mayo Clinic Health System Mankato Eastridge","Mankato",56002,53,0.4528,0.4268,"Expected",NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA
"2042",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Mayo Clinic Health System","Mayo Clinic Health System Owatonna","Owatonna",55060,142,0.3451,0.4326,"Expected","Steele","Micropolitan Statistical Area",147,69,0.932019505502515,1607324,NA,NA,NA,NA,NA,NA
"2043",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Mayo Clinic Health System","Mayo Clinic Health System Red Wing","Red Wing",55066,61,0.3115,0.4328,"Expected","Goodhue","Micropolitan Statistical Area",49,53,1.47257668648009,1906340,216,193,0,90,39,NA
"2044",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Minnesota Mental Health Clinics (Eagan, Apple Valley, Edina, Lakeville, Maplewood, Minneapolis, Woodbury)","Minnesota Mental Health Clinics - Eagan Clinic","Eagan",55123,189,0.3915,0.4321,"Expected","Dakota","Metropolitan Statistical Area",37,63,-0.279111224164893,17626295,365,303,2,155,30,43.6
"2045",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Minnesota Mental Health Clinics (Eagan, Apple Valley, Edina, Lakeville, Maplewood, Minneapolis, Woodbury)","Minnesota Mental Health Clinics- Maplewood Clinic","Maplewood",55109,46,0.2174,0.4229,"Below Expected","Ramsey","Metropolitan Statistical Area",123,54,0.671280159383919,19903324,365,295,0,148,30,44.5
"2046",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"North Memorial","North Memorial Health Clinic - Blaine North","Blaine",55449,40,0.25,0.4467,"Expected","Anoka","Metropolitan Statistical Area",3,65,-0.566701776658845,16326872,365,280,2,159,39,32.3
"2047",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"NorthPoint Health & Wellness Center","NorthPoint Health & Wellness Center","Minneapolis",55411,47,0.0851,0.2941,"Below Expected","Hennepin","Metropolitan Statistical Area",53,34,0.450817622828358,47554264,365,263,3,155,39,53.2
"2048",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Olmsted Medical Center","Olmsted Medical Center - Rochester Southeast","Rochester",55904,54,0.4444,0.4065,"Expected","Olmsted","Metropolitan Statistical Area",109,66,0.267098842365391,5437458,361,301,0,125,36,47.7
"2049",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Park Nicollet Health Services","Park Nicollet Clinic - Brookdale","Brooklyn Center",55430,31,0.3226,0.4179,"Expected","Hennepin","Metropolitan Statistical Area",53,47,0.450817622828358,47554264,365,263,3,155,39,53.2
"2050",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Park Nicollet Health Services","Park Nicollet Clinic - Burnsville","Burnsville",55337,42,0.4762,0.4396,"Expected",NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA
"2051",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Park Nicollet Health Services","Park Nicollet Clinic - Carlson","Minnetonka",55305,30,0.5333,0.4535,"Expected","Hennepin","Metropolitan Statistical Area",53,54,0.450817622828358,47554264,365,263,3,155,39,53.2
"2052",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Park Nicollet Health Services","Park Nicollet Clinic - Chanhassen","Chanhassen",55317,69,0.5217,0.4518,"Expected","Carver","Metropolitan Statistical Area",19,51,0.0459296951157418,4071596,NA,NA,NA,NA,NA,53.1
"2053",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Park Nicollet Health Services","Park Nicollet Clinic - Eagan","Eagan",55122,36,0.4444,0.4474,"Expected","Dakota","Metropolitan Statistical Area",37,63,-0.279111224164893,17626295,365,303,2,155,30,43.6
"2054",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Park Nicollet Health Services","Park Nicollet Clinic - Lakeville","Lakeville",55044,37,0.6757,0.4495,"Expected","Dakota","Metropolitan Statistical Area",37,64,-0.279111224164893,17626295,365,303,2,155,30,43.6
"2055",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Park Nicollet Health Services","Park Nicollet Clinic - Maple Grove","Maple Grove",55369,40,0.525,0.4484,"Expected","Hennepin","Metropolitan Statistical Area",53,62,0.450817622828358,47554264,365,263,3,155,39,53.2
"2056",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Park Nicollet Health Services","Park Nicollet Clinic - Psychiatry","St. Louis Park",55416,221,0.5023,0.4466,"Expected","Hennepin","Metropolitan Statistical Area",53,58,0.450817622828358,47554264,365,263,3,155,39,53.2
"2057",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Park Nicollet Health Services","Park Nicollet Clinic - Shakopee","Shakopee",55379,106,0.6604,0.4448,"Above Expected","Scott","Metropolitan Statistical Area",139,54,-0.499573760720454,6622973,351,291,0,98,37,45.3
"2058",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Park Nicollet Health Services","Park Nicollet Clinic - St. Louis Park Pediatrics","St. Louis Park",55416,50,0.5,0.4406,"Expected","Hennepin","Metropolitan Statistical Area",53,58,0.450817622828358,47554264,365,263,3,155,39,53.2
"2059",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Sanford Health","Sanford Bemidji 1611 Anne St Clinic - Behavioral Health","Bemidji",56601,33,0.3636,0.3855,"Expected","Beltrami","Micropolitan Statistical Area",7,44,0.179479116298437,1747471,341,298,3,259,22,NA
"2060",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Sanford Health","Sanford Bemidji Main Clinic - Family Medicine","Bemidji",56601,39,0.3333,0.413,"Expected","Beltrami","Micropolitan Statistical Area",7,44,0.179479116298437,1747471,341,298,3,259,22,NA
"2061",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Sanford Health","Sanford Fargo Children's Southwest Clinic","Fargo",58103,106,0.3868,0.445,"Expected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2062",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Sanford Health","Sanford Fargo Southpointe Clinic - Family Medicine","Fargo",58103,40,0.55,0.4271,"Expected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2063",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Sanford Health","Sanford Health Alexandria Broadway Clinic","Alexandria",56308,30,0.3333,0.4285,"Expected","Douglas","Micropolitan Statistical Area",41,50,1.66477479527212,1890159,NA,NA,NA,NA,NA,NA
"2064",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Sanford Health","Sanford Health Jamestown Clinic","Jamestown",58401,34,0.4118,0.43,"Expected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2065",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Sanford Health","Sanford Moorhead Clinic - Pediatrics","Moorhead",56560,45,0.4889,0.4291,"Expected","Clay","Metropolitan Statistical Area",27,51,-0.182305559074791,3178142,NA,NA,NA,NA,NA,46.6
"2066",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Sanford Health","Sanford West Fargo Clinic - Family Medicine","West Fargo",58078,40,0.525,0.4329,"Expected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2067",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Sartell Pediatrics - IHN","Sartell Pediatrics","Sartell",56377,30,0.4667,0.431,"Expected","Stearns","Metropolitan Statistical Area",145,56,0.455057286992888,8725973,362,289,2,228,36,28
"2068",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"South Lake Pediatrics","South Lake Pediatrics - Childrens West","Minnetonka",55343,32,0.4063,0.452,"Expected","Hennepin","Metropolitan Statistical Area",53,54,0.450817622828358,47554264,365,263,3,155,39,53.2
"2069",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"South Lake Pediatrics","South Lake Pediatrics - Maple Grove","Maple Grove",55369,59,0.2034,0.4555,"Below Expected","Hennepin","Metropolitan Statistical Area",53,62,0.450817622828358,47554264,365,263,3,155,39,53.2
"2070",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"South Lake Pediatrics","South Lake Pediatrics - Minnetonka","Minnetonka",55345,54,0.2593,0.4493,"Below Expected","Hennepin","Metropolitan Statistical Area",53,54,0.450817622828358,47554264,365,263,3,155,39,53.2
"2071",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"South Lake Pediatrics","South Lake Pediatrics - Plymouth","Plymouth",55441,33,0.0606,0.4578,"Below Expected","Hennepin","Metropolitan Statistical Area",53,59,0.450817622828358,47554264,365,263,3,155,39,53.2
"2072",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Southdale Pediatric Associates, Ltd","Southdale Pediatric Associates, Ltd - Burnsville","Burnsville",55337,123,0.3577,0.4495,"Expected",NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA
"2073",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Southdale Pediatric Associates, Ltd","Southdale Pediatric Associates, Ltd - Eden Prairie","Eden Prairie",55347,69,0.3478,0.455,"Expected",NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA
"2074",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Southdale Pediatric Associates, Ltd","Southdale Pediatric Associates, Ltd - Edina","Edina",55435,120,0.3083,0.4496,"Below Expected","Hennepin","Metropolitan Statistical Area",53,57,0.450817622828358,47554264,365,263,3,155,39,53.2
"2075",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"St. Croix Regional Medical Center","St. Croix Regional Medical Center - St. Croix Falls Clinic","St. Croix Falls",54024,53,0.2642,0.4321,"Expected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2076",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Stellis Health, PA","Stellis Health-Buffalo Clinic","Buffalo",55313,51,0.3725,0.4403,"Expected","Wright","Metropolitan Statistical Area",171,50,-0.0671280159383919,6331190,357,267,2,182,39,34.9
"2077",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Stellis Health, PA","Stellis Health-Monticello Clinic","Monticello",55362,53,0.2264,0.4358,"Below Expected","Wright","Metropolitan Statistical Area",171,49,-0.0671280159383919,6331190,357,267,2,182,39,34.9
"2078",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Unity Family Healthcare, Family Medical Center","Family Medical Center","Little Falls",56345,44,0.3182,0.4175,"Expected","Morrison",NA,NA,51,NA,1646665,NA,NA,NA,NA,NA,NA
"2079",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Wayzata Children's Clinic","Wayzata Children's Clinic - Minnetonka","Minnetonka",55305,36,0.1944,0.4536,"Below Expected","Hennepin","Metropolitan Statistical Area",53,54,0.450817622828358,47554264,365,263,3,155,39,53.2
"2080",2021,"PHQ-9 Follow-up Rate at 6 Months Adol",0.4275,"Western Mental Health Center, Inc.","Western Mental Health Center, Inc.","Marshall",56258,38,0.5,0.4061,"Expected","Lyon","Micropolitan Statistical Area",83,52,1.25847364617133,1406468,359,289,2,177,38,NA
"2081",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"AALFA Family Clinic","AALFA Family Clinic-MHN","White Bear Lake",55110,117,0.2735,0.4498,"Below Expected","Ramsey","Metropolitan Statistical Area",123,60,0.671280159383919,19903324,365,295,0,148,30,44.5
"2082",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Abbott Northwestern General Medicine Associates - Edina","Edina",55439,118,0.178,0.4851,"Below Expected","Hennepin","Metropolitan Statistical Area",53,57,0.450817622828358,47554264,365,263,3,155,39,53.2
"2083",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Allina Mental Health - ANW","Minneapolis",55407,219,0.6849,0.4499,"Above Expected","Hennepin","Metropolitan Statistical Area",53,34,0.450817622828358,47554264,365,263,3,155,39,53.2
"2084",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Allina Mental Health - United","St. Paul",55102,221,0.6109,0.4484,"Above Expected","Ramsey","Metropolitan Statistical Area",123,51,0.671280159383919,19903324,365,295,0,148,30,44.5
"2085",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Allina Mental Health - Unity","Fridley",55432,128,0.7656,0.465,"Above Expected","Anoka","Metropolitan Statistical Area",3,53,-0.566701776658845,16326872,365,280,2,159,39,32.3
"2086",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Annandale","Annandale",55302,78,0.4744,0.4681,"Expected","Wright","Metropolitan Statistical Area",171,55,-0.0671280159383919,6331190,357,267,2,182,39,34.9
"2087",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Bandana Square","St Paul",55108,613,0.4339,0.445,"Expected","Ramsey","Metropolitan Statistical Area",123,NA,0.671280159383919,19903324,365,295,0,148,30,44.5
"2088",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Blaine","Blaine",55449,272,0.4228,0.4611,"Expected","Anoka","Metropolitan Statistical Area",3,65,-0.566701776658845,16326872,365,280,2,159,39,32.3
"2089",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Bloomington","Bloomington",55425,190,0.4632,0.4569,"Expected","Hennepin","Metropolitan Statistical Area",53,53,0.450817622828358,47554264,365,263,3,155,39,53.2
"2090",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Brooklyn Park","Brooklyn Park",55443,266,0.4624,0.4516,"Expected","Hennepin","Metropolitan Statistical Area",53,49,0.450817622828358,47554264,365,263,3,155,39,53.2
"2091",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Buffalo","Buffalo",55313,196,0.5459,0.4617,"Expected","Wright","Metropolitan Statistical Area",171,50,-0.0671280159383919,6331190,357,267,2,182,39,34.9
"2092",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Buffalo Crossroads","Buffalo",55313,305,0.3836,0.463,"Below Expected","Wright","Metropolitan Statistical Area",171,50,-0.0671280159383919,6331190,357,267,2,182,39,34.9
"2093",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Burnsville","Burnsville",55337,163,0.3252,0.4607,"Below Expected",NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA
"2094",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Cambridge","Cambridge",55008,608,0.3388,0.4601,"Below Expected","Isanti","Metropolitan Statistical Area",59,52,0.212689818920589,1667287,NA,NA,NA,NA,NA,NA
"2095",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Centennial Lakes","Edina",55435,359,0.3565,0.4671,"Below Expected","Hennepin","Metropolitan Statistical Area",53,57,0.450817622828358,47554264,365,263,3,155,39,53.2
"2096",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Champlin","Champlin",55316,330,0.3909,0.464,"Expected","Hennepin","Metropolitan Statistical Area",53,58,0.450817622828358,47554264,365,263,3,155,39,53.2
"2097",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Chaska","Chaska",55318,127,0.3465,0.469,"Below Expected","Carver","Metropolitan Statistical Area",19,50,0.0459296951157418,4071596,NA,NA,NA,NA,NA,53.1
"2098",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Cokato","Cokato",55321,100,0.5,0.4663,"Expected","Wright","Metropolitan Statistical Area",171,NA,-0.0671280159383919,6331190,357,267,2,182,39,34.9
"2099",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Coon Rapids","Coon Rapids",55433,1132,0.432,0.4632,"Expected","Anoka","Metropolitan Statistical Area",3,59,-0.566701776658845,16326872,365,280,2,159,39,32.3
"2100",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Cottage Grove","Cottage Grove",55016,320,0.3094,0.4619,"Below Expected","Washington","Metropolitan Statistical Area",163,60,-0.291123605964394,10461619,227,205,0,119,35,48.8
"2101",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Courage Kenny Rehabilitation Associates - Golden Valley","Minneapolis",55422,62,0.2097,0.4642,"Below Expected","Hennepin","Metropolitan Statistical Area",53,34,0.450817622828358,47554264,365,263,3,155,39,53.2
"2102",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Dean Lakes","Shakopee",55379,96,0.3958,0.4588,"Expected","Scott","Metropolitan Statistical Area",139,54,-0.499573760720454,6622973,351,291,0,98,37,45.3
"2103",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Eagan","Eagan",55121,396,0.4545,0.4645,"Expected","Dakota","Metropolitan Statistical Area",37,63,-0.279111224164893,17626295,365,303,2,155,30,43.6
"2104",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - East Lake Street","Minneapolis",55406,131,0.3817,0.4387,"Expected","Hennepin","Metropolitan Statistical Area",53,34,0.450817622828358,47554264,365,263,3,155,39,53.2
"2105",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Edina Family Physicians","Edina",55436,224,0.2634,0.4725,"Below Expected","Hennepin","Metropolitan Statistical Area",53,57,0.450817622828358,47554264,365,263,3,155,39,53.2
"2106",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Elk River","Elk River",55330,238,0.3992,0.4719,"Expected","Sherburne","Metropolitan Statistical Area",141,57,-0.303842598457984,4589038,NA,NA,NA,NA,NA,25.8
