Fiscal Year,Facility ID,Facility Name,Address,City,State,ZIP Code,County Name,Unweighted Normalized Clinical Outcomes Domain Score,Weighted Normalized Clinical Outcomes Domain Score,Unweighted Person And Community Engagement Domain Score,Weighted Person And Community Engagement Domain Score,Unweighted Normalized Safety Domain Score,Weighted Safety Domain Score,Unweighted Normalized Efficiency And Cost Reduction Domain Score,Weighted Efficiency And Cost Reduction Domain Score,Total Performance Score
2023,360239,KETTERING HEALTH MIAMISBURG,4000 MIAMISBURG-CENTERVILLE ROAD,MIAMISBURG,OH,45342,MONTGOMERY,26.666666666667,6.666666666667,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,360259,BAY PARK COMMUNITY HOSPITAL,2801 BAY PARK DRIVE,OREGON,OH,43616,LUCAS,36.666666666667,9.166666666667,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,360262,MERCY ST ANNE HOSPITAL,3404 SYLVANIA AVENUE,TOLEDO,OH,43623,LUCAS,38.000000000000,9.500000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,360270,MERCY HEALTH - DEFIANCE HOSPITAL,1404 EAST SECOND STREET,DEFIANCE,OH,43512,DEFIANCE,20.000000000000,5.000000000000,Not Available,Not Available,Not Available,Not Available,20.000000000000,5.000000000000,Not Available
2023,360276,HMHP ST ELIZABETH BOARDMAN HEALTH CENTER,8401 MARKET STREET,BOARDMAN,OH,44512,MAHONING,45.000000000000,11.250000000000,Not Available,Not Available,Not Available,Not Available,10.000000000000,2.500000000000,Not Available
2023,360348,DUBLIN METHODIST HOSPITAL,7500 HOSPITAL AVENUE,DUBLIN,OH,43016,FRANKLIN,63.333333333333,15.833333333333,Not Available,Not Available,Not Available,Not Available,70.000000000000,17.500000000000,Not Available
2023,360354,WEST CHESTER HOSPITAL,7700 UNIVERSITY DRIVE,WEST CHESTER,OH,45069,BUTLER,77.500000000000,19.375000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,360359,UNIVERSITY HOSPITALS AHUJA MEDICAL CENTER,3999 RICHMOND ROAD,BEACHWOOD,OH,44122,CUYAHOGA,48.000000000000,12.000000000000,Not Available,Not Available,Not Available,Not Available,20.000000000000,5.000000000000,Not Available
2023,360360,SOIN MEDICAL CENTER,3535 PENTAGON PARK BLVD,BEAVER CREEK,OH,45431,GREENE,60.000000000000,15.000000000000,Not Available,Not Available,Not Available,Not Available,30.000000000000,7.500000000000,Not Available
2023,360364,CLEVELAND CLINIC AVON HOSPITAL,33300 CLEVELAND CLINIC BLVD,AVON,OH,44011,LORAIN,72.500000000000,18.125000000000,Not Available,Not Available,Not Available,Not Available,30.000000000000,7.500000000000,Not Available
2023,360365,AVITA ONTARIO,715 RICHLAND MALL,ONTARIO,OH,44906,RICHLAND,16.666666666667,4.166666666667,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,370001,HILLCREST MEDICAL CENTER,1120 SOUTH UTICA AVENUE,TULSA,OK,74104,TULSA,36.000000000000,9.000000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,370002,ALLIANCEHEALTH WOODWARD,900 17TH STREET,WOODWARD,OK,73801,WOODWARD,6.666666666667,1.666666666667,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,370004,INTEGRIS MIAMI HOSPITAL,200 SECOND AVENUE SOUTHWEST,MIAMI,OK,74355,OTTAWA,10.000000000000,2.500000000000,Not Available,Not Available,Not Available,Not Available,30.000000000000,7.500000000000,Not Available
2023,370006,ALLIANCEHEALTH PONCA CITY,1900 NORTH 14TH STREET,PONCA CITY,OK,74601,KAY,23.333333333333,5.833333333333,Not Available,Not Available,Not Available,Not Available,20.000000000000,5.000000000000,Not Available
2023,370008,NORMAN REGIONAL,901 N PORTER,NORMAN,OK,73070,CLEVELAND,34.000000000000,8.500000000000,Not Available,Not Available,Not Available,Not Available,10.000000000000,2.500000000000,Not Available
2023,370013,"MERCY HOSPITAL OKLAHOMA CITY, INC",4300 WEST MEMORIAL ROAD,OKLAHOMA CITY,OK,73120,OKLAHOMA,16.666666666667,4.166666666667,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,370014,ALLIANCEHEALTH DURANT,1800 UNIVERSITY BOULEVARD,DURANT,OK,74702,BRYAN,32.500000000000,8.125000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,370016,INTEGRIS BASS BAPTIST HEALTH CENTER,600 SOUTH MONROE,ENID,OK,73701,GARFIELD,23.333333333333,5.833333333333,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,370018,"JANE PHILLIPS MEMORIAL MEDICAL CENTER, INC",3500 EAST FRANK PHILLIPS BOULEVARD,BARTLESVILLE,OK,74006,WASHINGTON,32.500000000000,8.125000000000,Not Available,Not Available,Not Available,Not Available,10.000000000000,2.500000000000,Not Available
2023,370019,GREAT PLAINS REGIONAL MEDICAL CENTER,1801 WEST 3RD STREET,ELK CITY,OK,73644,BECKHAM,35.000000000000,8.750000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,370020,MERCY HOSPITAL ADA,430 NORTH MONTE VISTA,ADA,OK,74820,PONTOTOC,53.333333333333,13.333333333333,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,370022,JACKSON COUNTY MEMORIAL HOSPITAL AUTHORITY,1200 EAST PECAN ST,ALTUS,OK,73521,JACKSON,36.666666666667,9.166666666667,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,370023,"DUNCAN REGIONAL HOSPITAL, INC",1407 NORTH WHISENANT DRIVE,DUNCAN,OK,73533,STEPHENS,36.666666666667,9.166666666667,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,370026,ST MARY'S REGIONAL MEDICAL CENTER,305 SOUTH 5TH STREET,ENID,OK,73701,GARFIELD,40.000000000000,10.000000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,370028,"INTEGRIS BAPTIST MEDICAL CENTER, INC",3300 NORTHWEST EXPRESSWAY,OKLAHOMA CITY,OK,73112,OKLAHOMA,14.000000000000,3.500000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,370029,ALLIANCEHEALTH CLINTON,100 NORTH 30TH STREET,CLINTON,OK,73601,CUSTER,0.000000000000,0.000000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,370034,MCALESTER REGIONAL HEALTH CENTER,1 CLARK BASS BOULEVARD,MCALESTER,OK,74501,PITTSBURG,22.500000000000,5.625000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,370037,SSM HEALTH ST ANTHONY HOSPITAL - OKLAHOMA CITY,1000 NORTH LEE AVENUE,OKLAHOMA CITY,OK,73101,OKLAHOMA,22.000000000000,5.500000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,370039,HILLCREST HOSPITAL CLAREMORE,1202 N MUSKOGEE PLACE,CLAREMORE,OK,74017,ROGERS,37.500000000000,9.375000000000,Not Available,Not Available,Not Available,Not Available,30.000000000000,7.500000000000,Not Available
2023,370041,BRISTOW ENDEAVOR HEALTHCARE DBA CENTER FOR ORTHOPAEDIC RECONSTRUCTION AND EXCELLENCE,3029 WEST MAIN STREET,JENKS,OK,74037,TULSA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,30.000000000000,7.500000000000,Not Available
2023,370047,"MERCY HOSPITAL ARDMORE, INC",1011 14TH AVE NW,ARDMORE,OK,73401,CARTER,72.500000000000,18.125000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,370049,STILLWATER MEDICAL CENTER,1323 WEST 6TH STREET,STILLWATER,OK,74076,PAYNE,62.500000000000,15.625000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,370054,GRADY MEMORIAL HOSPITAL,2220 IOWA STREET,CHICKASHA,OK,73018,GRADY,25.000000000000,6.250000000000,Not Available,Not Available,Not Available,Not Available,20.000000000000,5.000000000000,Not Available
2023,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BLVD,LAWTON,OK,73505,COMANCHE,30.000000000000,7.500000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,370089,NORTHEASTERN HEALTH SYSTEM,1400 EAST DOWNING STREET,TAHLEQUAH,OK,74465,CHEROKEE,15.000000000000,3.750000000000,Not Available,Not Available,Not Available,Not Available,10.000000000000,2.500000000000,Not Available
2023,370093,O U MEDICAL CENTER,700 NE 13TH STREET,OKLAHOMA CITY,OK,73104,OKLAHOMA,37.500000000000,9.375000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,370094,SSM HEALTH ST ANTHONY HOSPITAL - MIDWEST,2825 PARKLAWN DRIVE,MIDWEST CITY,OK,73110,OKLAHOMA,20.000000000000,5.000000000000,Not Available,Not Available,Not Available,Not Available,20.000000000000,5.000000000000,Not Available
2023,370097,SOUTHWESTERN MEDICAL CENTER,5602 SOUTHWEST LEE BOULEVARD,LAWTON,OK,73505,COMANCHE,53.333333333333,13.333333333333,Not Available,Not Available,Not Available,Not Available,10.000000000000,2.500000000000,Not Available
2023,370106,INTEGRIS SOUTHWEST MEDICAL CENTER,4401 SOUTH WESTERN AVENUE,OKLAHOMA CITY,OK,73109,OKLAHOMA,40.000000000000,10.000000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,370113,INTEGRIS GROVE HOSPITAL,1001 EAST 18TH STREET,GROVE,OK,74344,DELAWARE,27.500000000000,6.875000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,370114,ASCENSION ST JOHN MEDICAL CENTER,1923 SOUTH UTICA AVENUE,TULSA,OK,74104,TULSA,25.000000000000,6.250000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,370149,SSM HEALTH ST ANTHONY HOSPITAL - SHAWNEE,1102 W MACARTHUR,SHAWNEE,OK,74804,POTTAWATOMIE,32.500000000000,8.125000000000,Not Available,Not Available,Not Available,Not Available,10.000000000000,2.500000000000,Not Available
2023,370171,CHEROKEE NATION W W HASTINGS INDIAN HOSPITAL,100 S BLISS AVENUE,TAHLEQUAH,OK,74464,CHEROKEE,5.000000000000,1.250000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,370180,CHICKASAW NATION MEDICAL CENTER,1921 STONECIPHER BLVD,ADA,OK,74820,PONTOTOC,0.000000000000,0.000000000000,Not Available,Not Available,Not Available,Not Available,100.000000000000,25.000000000000,Not Available
2023,370202,HILLCREST HOSPITAL SOUTH,8801 SOUTH 101ST EAST AVENUE,TULSA,OK,74133,TULSA,34.000000000000,8.500000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,370210,"OKLAHOMA SURGICAL HOSPITAL, LLC","2408 EAST 81ST STREET, SUITE 300",TULSA,OK,74137,TULSA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,20.000000000000,5.000000000000,Not Available
2023,370211,INTEGRIS CANADIAN VALLEY HOSPITAL,1201 HEALTH CENTER PARKWAY,YUKON,OK,73099,CANADIAN,20.000000000000,5.000000000000,Not Available,Not Available,Not Available,Not Available,10.000000000000,2.500000000000,Not Available
2023,370215,"OKLAHOMA HEART HOSPITAL, LLC",4050 WEST MEMORIAL ROAD,OKLAHOMA CITY,OK,73120,OKLAHOMA,12.500000000000,3.125000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,370218,"SAINT FRANCIS HOSPITAL SOUTH, LLC",10501 EAST 91ST STREET SOUTH,TULSA,OK,74133,TULSA,60.000000000000,15.000000000000,Not Available,Not Available,Not Available,Not Available,30.000000000000,7.500000000000,Not Available
2023,370227,ST JOHN OWASSO,12451 EAST 100TH STREET NORTH,OWASSO,OK,74055,TULSA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,100.000000000000,25.000000000000,Not Available
2023,370228,"BAILEY MEDICAL CENTER, LLC",10502 NORTH 110TH EAST AVENUE,OWASSO,OK,74055,TULSA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,40.000000000000,10.000000000000,Not Available
2023,370234,"OKLAHOMA HEART HOSPITAL SOUTH, LLC",5200 EAST I-240 SERVICE ROAD,OKLAHOMA CITY,OK,73135,OKLAHOMA,45.000000000000,11.250000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,370235,ASCENSION ST JOHN BROKEN ARROW,1000 WEST BOISE CIRCLE,BROKEN ARROW,OK,74012,TULSA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,10.000000000000,2.500000000000,Not Available
2023,370236,INTEGRIS HEALTH EDMOND,4801 INTEGRIS PARKWAY,EDMOND,OK,73034,OKLAHOMA,35.000000000000,8.750000000000,Not Available,Not Available,Not Available,Not Available,10.000000000000,2.500000000000,Not Available
2023,370237,"SAINT FRANCIS HOSPITAL VINITA, INC",735 NORTH FOREMAN STREET,VINITA,OK,74301,CRAIG,15.000000000000,3.750000000000,Not Available,Not Available,Not Available,Not Available,100.000000000000,25.000000000000,Not Available
2023,380001,MID-COLUMBIA MEDICAL CENTER,1700 E 19TH STREET,THE DALLES,OR,97058,WASCO,20.000000000000,5.000000000000,Not Available,Not Available,Not Available,Not Available,80.000000000000,20.000000000000,Not Available
2023,380002,ASANTE THREE RIVERS MEDICAL CENTER,500 SW RAMSEY AVENUE,GRANTS PASS,OR,97527,JOSEPHINE,65.000000000000,16.250000000000,Not Available,Not Available,Not Available,Not Available,60.000000000000,15.000000000000,Not Available
2023,380004,PROVIDENCE ST VINCENT MEDICAL CENTER,9205 SW BARNES ROAD,PORTLAND,OR,97225,WASHINGTON,44.000000000000,11.000000000000,Not Available,Not Available,Not Available,Not Available,50.000000000000,12.500000000000,Not Available
2023,380007,LEGACY EMANUEL MEDICAL CENTER,2801 N GANTENBEIN AVENUE,PORTLAND,OR,97227,MULTNOMAH,57.500000000000,14.375000000000,Not Available,Not Available,Not Available,Not Available,20.000000000000,5.000000000000,Not Available
2023,380009,OHSU HOSPITAL AND CLINICS,3181 SW SAM JACKSON PARK ROAD,PORTLAND,OR,97239,MULTNOMAH,30.000000000000,7.500000000000,Not Available,Not Available,Not Available,Not Available,10.000000000000,2.500000000000,Not Available
2023,380017,LEGACY GOOD SAMARITAN MEDICAL CENTER,"1015 NW 22ND AVENUE, W121",PORTLAND,OR,97210,MULTNOMAH,47.500000000000,11.875000000000,Not Available,Not Available,Not Available,Not Available,40.000000000000,10.000000000000,Not Available
2023,380018,ASANTE ROGUE REGIONAL MEDICAL CENTER,2825 E BARNETT ROAD,MEDFORD,OR,97504,JACKSON,88.000000000000,22.000000000000,Not Available,Not Available,Not Available,Not Available,30.000000000000,7.500000000000,Not Available
2023,380020,MCKENZIE-WILLAMETTE MEDICAL CENTER,1460 G STREET,SPRINGFIELD,OR,97477,LANE,46.000000000000,11.500000000000,Not Available,Not Available,Not Available,Not Available,90.000000000000,22.500000000000,Not Available
2023,380021,TUALITY COMMUNITY HOSPITAL,335 SE 8TH AVENUE,HILLSBORO,OR,97123,WASHINGTON,25.000000000000,6.250000000000,Not Available,Not Available,Not Available,Not Available,40.000000000000,10.000000000000,Not Available
2023,380025,LEGACY MOUNT HOOD MEDICAL CENTER,24800 SE STARK STREET,GRESHAM,OR,97030,MULTNOMAH,20.000000000000,5.000000000000,Not Available,Not Available,Not Available,Not Available,90.000000000000,22.500000000000,Not Available
2023,380027,MERCY MEDICAL CENTER,2700 NW STEWART PARKWAY,ROSEBURG,OR,97471,DOUGLAS,27.500000000000,6.875000000000,Not Available,Not Available,Not Available,Not Available,90.000000000000,22.500000000000,Not Available
2023,380029,LEGACY SILVERTON MEDICAL CENTER,342 FAIRVIEW STREET,SILVERTON,OR,97381,MARION,15.000000000000,3.750000000000,Not Available,Not Available,Not Available,Not Available,60.000000000000,15.000000000000,Not Available
2023,380037,PROVIDENCE NEWBERG MEDICAL CENTER,1001 PROVIDENCE DRIVE,NEWBERG,OR,97132,YAMHILL,43.333333333333,10.833333333333,Not Available,Not Available,Not Available,Not Available,100.000000000000,25.000000000000,Not Available
2023,380038,PROVIDENCE WILLAMETTE FALLS MEDICAL CENTER,1500 DIVISION STREET,OREGON CITY,OR,97045,CLACKAMAS,36.666666666667,9.166666666667,Not Available,Not Available,Not Available,Not Available,80.000000000000,20.000000000000,Not Available
2023,380047,ST CHARLES MEDICAL CENTER - BEND,2500 NE NEFF ROAD,BEND,OR,97701,DESCHUTES,40.000000000000,10.000000000000,Not Available,Not Available,Not Available,Not Available,20.000000000000,5.000000000000,Not Available
2023,380050,SKY LAKES MEDICAL CENTER,2865 DAGGETT AVENUE,KLAMATH FALLS,OR,97601,KLAMATH,52.500000000000,13.125000000000,Not Available,Not Available,Not Available,Not Available,100.000000000000,25.000000000000,Not Available
2023,380051,SALEM HOSPITAL,"890 OAK STREET, SE",SALEM,OR,97301,MARION,30.000000000000,7.500000000000,Not Available,Not Available,Not Available,Not Available,50.000000000000,12.500000000000,Not Available
2023,380052,"SAINT ALPHONSUS MEDICAL CENTER - ONTARIO, INC",351 SW 9TH STREET,ONTARIO,OR,97914,MALHEUR,46.666666666667,11.666666666667,Not Available,Not Available,Not Available,Not Available,50.000000000000,12.500000000000,Not Available
2023,380060,ADVENTIST HEALTH PORTLAND,10123 SE MARKET STREET,PORTLAND,OR,97216,MULTNOMAH,26.000000000000,6.500000000000,Not Available,Not Available,Not Available,Not Available,80.000000000000,20.000000000000,Not Available
2023,380061,PROVIDENCE PORTLAND MEDICAL CENTER,4805 NE GLISAN STREET,PORTLAND,OR,97213,MULTNOMAH,37.500000000000,9.375000000000,Not Available,Not Available,Not Available,Not Available,40.000000000000,10.000000000000,Not Available
2023,380071,WILLAMETTE VALLEY MEDICAL CENTER,2700 SE STRATUS AVE.,MCMINNVILLE,OR,97128,YAMHILL,35.000000000000,8.750000000000,Not Available,Not Available,Not Available,Not Available,70.000000000000,17.500000000000,Not Available
2023,380075,PROVIDENCE MEDFORD MEDICAL CENTER,1111 CRATER LAKE AVENUE,MEDFORD,OR,97504,JACKSON,32.500000000000,8.125000000000,Not Available,Not Available,Not Available,Not Available,70.000000000000,17.500000000000,Not Available
2023,380082,PROVIDENCE MILWAUKIE HOSPITAL,10150 SE 32ND AVENUE,MILWAUKIE,OR,97222,CLACKAMAS,53.333333333333,13.333333333333,Not Available,Not Available,Not Available,Not Available,80.000000000000,20.000000000000,Not Available
2023,380089,LEGACY MERIDIAN PARK MEDICAL CENTER,19300 SW 65TH AVENUE,TUALATIN,OR,97062,WASHINGTON,40.000000000000,10.000000000000,Not Available,Not Available,Not Available,Not Available,60.000000000000,15.000000000000,Not Available
2023,380090,BAY AREA HOSPITAL,1775 THOMPSON ROAD,COOS BAY,OR,97420,COOS,22.500000000000,5.625000000000,Not Available,Not Available,Not Available,Not Available,90.000000000000,22.500000000000,Not Available
2023,380091,KAISER SUNNYSIDE MEDICAL CENTER,10180 SE SUNNYSIDE ROAD,CLACKAMAS,OR,97015,CLACKAMAS,60.000000000000,15.000000000000,Not Available,Not Available,Not Available,Not Available,100.000000000000,25.000000000000,Not Available
2023,380102,SACRED HEART MEDICAL CENTER - RIVERBEND,3333 RIVERBEND DRIVE,SPRINGFIELD,OR,97477,LANE,44.000000000000,11.000000000000,Not Available,Not Available,Not Available,Not Available,60.000000000000,15.000000000000,Not Available
2023,380103,KAISER FOUNDATION HOSPITAL - WESTSIDE,2875 NW STUCKI AVE,HILLSBORO,OR,97124,WASHINGTON,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,100.000000000000,25.000000000000,Not Available
2023,390001,GEISINGER-COMMUNITY MEDICAL CENTER,1822 MULBERRY STREET,SCRANTON,PA,18510,LACKAWANNA,36.000000000000,9.000000000000,Not Available,Not Available,Not Available,Not Available,50.000000000000,12.500000000000,Not Available
2023,390002,UPMC MCKEESPORT HOSPITAL,1500 FIFTH AVENUE,MC KEESPORT,PA,15132,ALLEGHENY,53.333333333333,13.333333333333,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,390003,GEISINGER-BLOOMSBURG HOSPITAL,549 EAST FAIR STREET,BLOOMSBURG,PA,17815,COLUMBIA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,100.000000000000,25.000000000000,Not Available
2023,390004,PENN STATE HEALTH HOLY SPIRIT MEDICAL CENTER,503 NORTH 21ST STREET,CAMP HILL,PA,17011,CUMBERLAND,46.000000000000,11.500000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,390006,GEISINGER MEDICAL CENTER,100 NORTH ACADEMY AVENUE,DANVILLE,PA,17822,MONTOUR,54.000000000000,13.500000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,390009,SAINT VINCENT HOSPITAL,232 WEST 25TH STREET,ERIE,PA,16544,ERIE,40.000000000000,10.000000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,390012,ABINGTON HEALTH LANSDALE HOSPITAL,100 MEDICAL CAMPUS DRIVE,LANSDALE,PA,19446,MONTGOMERY,45.000000000000,11.250000000000,Not Available,Not Available,Not Available,Not Available,20.000000000000,5.000000000000,Not Available
2023,390013,EVANGELICAL COMMUNITY HOSPITAL,ONE HOSPITAL DRIVE,LEWISBURG,PA,17837,UNION,72.500000000000,18.125000000000,Not Available,Not Available,Not Available,Not Available,10.000000000000,2.500000000000,Not Available
2023,390016,UPMC JAMESON,1211 WILMINGTON AVENUE,NEW CASTLE,PA,16105,LAWRENCE,47.500000000000,11.875000000000,Not Available,Not Available,Not Available,Not Available,10.000000000000,2.500000000000,Not Available
2023,390026,CHESTNUT HILL HOSPITAL,8835 GERMANTOWN AVE,PHILADELPHIA,PA,19118,PHILADELPHIA,37.500000000000,9.375000000000,Not Available,Not Available,Not Available,Not Available,10.000000000000,2.500000000000,Not Available
2023,390028,UPMC MERCY,1400 LOCUST STREET,PITTSBURGH,PA,15219,ALLEGHENY,60.000000000000,15.000000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,390032,ALLEGHENY VALLEY HOSPITAL,1301 CARLISLE ST,NATRONA,PA,15065,ALLEGHENY,13.333333333333,3.333333333333,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,390035,ST LUKES QUAKERTOWN HOSPITAL,3000 ST. LUKE'S DRIVE,QUAKERTOWN,PA,18951,BUCKS,13.333333333333,3.333333333333,Not Available,Not Available,Not Available,Not Available,50.000000000000,12.500000000000,Not Available
2023,390036,HERITAGE VALLEY BEAVER,1000 DUTCH RIDGE ROAD,BEAVER,PA,15009,BEAVER,38.000000000000,9.500000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,390037,HERITAGE VALLEY SEWICKLEY,720 BLACKBURN ROAD,SEWICKLEY,PA,15143,ALLEGHENY,33.333333333333,8.333333333333,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,390039,UPMC SOMERSET,225 SOUTH CENTER AVENUE,SOMERSET,PA,15501,SOMERSET,22.500000000000,5.625000000000,Not Available,Not Available,Not Available,Not Available,20.000000000000,5.000000000000,Not Available
2023,390041,UNIONTOWN HOSPITAL,500 WEST BERKELEY STREET,UNIONTOWN,PA,15401,FAYETTE,27.500000000000,6.875000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,390042,"WASHINGTON HOSPITAL, THE",155 WILSON AVENUE,WASHINGTON,PA,15301,WASHINGTON,38.000000000000,9.500000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,390044,READING HOSPITAL,420 S 5TH AVENUE,WEST READING,PA,19611,BERKS,62.000000000000,15.500000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,390045,UPMC WILLIAMSPORT,700 HIGH STREET,WILLIAMSPORT,PA,17701,LYCOMING,46.000000000000,11.500000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,390046,WELLSPAN YORK HOSPITAL,1001 SOUTH GEORGE STREET,YORK,PA,17403,YORK,45.000000000000,11.250000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,390048,GEISINGER-LEWISTOWN HOSPITAL,400 HIGHLAND AVENUE,LEWISTOWN,PA,17044,MIFFLIN,25.000000000000,6.250000000000,Not Available,Not Available,Not Available,Not Available,60.000000000000,15.000000000000,Not Available
2023,390049,ST LUKE'S HOSPITAL BETHLEHEM,801 OSTRUM STREET,BETHLEHEM,PA,18015,NORTHAMPTON,60.000000000000,15.000000000000,Not Available,Not Available,Not Available,Not Available,20.000000000000,5.000000000000,Not Available
2023,390050,ALLEGHENY GENERAL HOSPITAL,320 EAST NORTH AVENUE,PITTSBURGH,PA,15212,ALLEGHENY,40.000000000000,10.000000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,390056,PENN HIGHLANDS HUNTINGDON,1225 WARM SPRINGS AVE,HUNTINGDON,PA,16652,HUNTINGDON,30.000000000000,7.500000000000,Not Available,Not Available,Not Available,Not Available,10.000000000000,2.500000000000,Not Available
2023,390058,UPMC CARLISLE,361 ALEXANDER SPRING ROAD,CARLISLE,PA,17015,CUMBERLAND,55.000000000000,13.750000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,390062,CONEMAUGH NASON MEDICAL CENTER,105 NASON DRIVE,ROARING SPRING,PA,16673,BLAIR,46.666666666667,11.666666666667,Not Available,Not Available,Not Available,Not Available,60.000000000000,15.000000000000,Not Available
2023,390063,UPMC HAMOT,201 STATE STREET,ERIE,PA,16550,ERIE,32.000000000000,8.000000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,390065,GETTYSBURG HOSPITAL,147 GETTYS STREET,GETTYSBURG,PA,17325,ADAMS,45.000000000000,11.250000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,390066,WELLSPAN GOOD SAMARITAN HOSPITAL,252 SOUTH 4TH STREET,LEBANON,PA,17042,LEBANON,56.000000000000,14.000000000000,Not Available,Not Available,Not Available,Not Available,20.000000000000,5.000000000000,Not Available
2023,390067,UPMC PINNACLE HOSPITALS,409 SOUTH SECOND STREET,HARRISBURG,PA,17105,DAUPHIN,56.000000000000,14.000000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,390068,UPMC LITITZ,1500 HIGHLANDS DRIVE,LITITZ,PA,17543,LANCASTER,50.000000000000,12.500000000000,Not Available,Not Available,Not Available,Not Available,20.000000000000,5.000000000000,Not Available
2023,390070,LOWER BUCKS HOSPITAL,501 BATH ROAD,BRISTOL,PA,19007,BUCKS,36.666666666667,9.166666666667,Not Available,Not Available,Not Available,Not Available,30.000000000000,7.500000000000,Not Available
2023,390071,UPMC LOCK HAVEN,24 CREE DRIVE,LOCK HAVEN,PA,17745,CLINTON,25.000000000000,6.250000000000,Not Available,Not Available,Not Available,Not Available,30.000000000000,7.500000000000,Not Available
