Fiscal Year,Facility ID,Facility Name,Address,City,State,ZIP Code,County Name,MORT-30-AMI Achievement Threshold,MORT-30-AMI Benchmark,MORT-30-AMI Baseline Rate,MORT-30-AMI Performance Rate,MORT-30-AMI Achievement Points,MORT-30-AMI Improvement Points,MORT-30-AMI Measure Score,MORT-30-HF Achievement Threshold,MORT-30-HF Benchmark,MORT-30-HF Baseline Rate,MORT-30-HF Performance Rate,MORT-30-HF Achievement Points,MORT-30-HF Improvement Points,MORT-30-HF Measure Score,MORT-30-PN Achievement Threshold,MORT-30-PN Benchmark,MORT-30-PN Baseline Rate,MORT-30-PN Performance Rate,MORT-30-PN Achievement Points,MORT-30-PN Improvement Points,MORT-30-PN Measure Score,MORT-30-COPD Achievement Threshold,MORT-30-COPD Benchmark,MORT-30-COPD Baseline Rate,MORT-30-COPD Performance Rate,MORT-30-COPD Achievement Points,MORT-30-COPD Improvement Points,MORT-30-COPD Measure Score,MORT-30-CABG Achievement Threshold,MORT-30-CABG Benchmark,MORT-30-CABG Baseline Rate,MORT-30-CABG Performance Rate,MORT-30-CABG Achievement Points,MORT-30-CABG Improvement Points,MORT-30-CABG Measure Score,COMP-HIP-KNEE Achievement Threshold,COMP-HIP-KNEE Benchmark,COMP-HIP-KNEE Baseline Rate,COMP-HIP-KNEE Performance Rate,COMP-HIP-KNEE Achievement Points,COMP-HIP-KNEE Improvement Points,COMP-HIP-KNEE Measure Score
2023,370215,"OKLAHOMA HEART HOSPITAL, LLC",4050 WEST MEMORIAL ROAD,OKLAHOMA CITY,OK,73120,OKLAHOMA,0.866548,0.885499,0.868545,0.857037,0 out of 10,0 out of 9,0 out of 10,0.881939,0.906798,0.903101,0.868939,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.832254,0.794120,Not Available,Not Available,Not Available,0.919769,0.936349,0.931442,0.905528,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.973147,0.974483,5 out of 10,2 out of 9,5 out of 10,0.027428,0.019779,Not Available,Not Available,Not Available,Not Available,Not Available
2023,370218,"SAINT FRANCIS HOSPITAL SOUTH, LLC",10501 EAST 91ST STREET SOUTH,TULSA,OK,74133,TULSA,0.866548,0.885499,0.878732,0.865311,0 out of 10,0 out of 9,0 out of 10,0.881939,0.906798,0.887060,0.907464,10 out of 10,9 out of 9,10 out of 10,0.840138,0.871741,0.838078,0.850280,Not Available,Not Available,Not Available,0.919769,0.936349,0.903590,0.930399,6 out of 10,8 out of 9,8 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.026289,Not Available,Not Available,Not Available,Not Available
2023,370227,ST JOHN OWASSO,12451 EAST 100TH STREET NORTH,OWASSO,OK,74055,TULSA,0.866548,0.885499,Not Available,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.896998,0.891107,4 out of 10,0 out of 9,4 out of 10,0.840138,0.871741,0.838969,0.867676,Not Available,Not Available,Not Available,0.919769,0.936349,0.913176,Not Available,Not Available,Not Available,Not Available,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.029869,Not Available,Not Available,Not Available,Not Available
2023,370228,"BAILEY MEDICAL CENTER, LLC",10502 NORTH 110TH EAST AVENUE,OWASSO,OK,74055,TULSA,0.866548,0.885499,Not Available,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,Not Available,Not Available,Not Available,Not Available,Not Available,0.840138,0.871741,0.827012,0.809617,Not Available,Not Available,Not Available,0.919769,0.936349,0.920083,Not Available,Not Available,Not Available,Not Available,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.024903,0.028140,0 out of 10,0 out of 9,0 out of 10
2023,370234,"OKLAHOMA HEART HOSPITAL SOUTH, LLC",5200 EAST I-240 SERVICE ROAD,OKLAHOMA CITY,OK,73135,OKLAHOMA,0.866548,0.885499,0.882782,0.880683,7 out of 10,0 out of 9,7 out of 10,0.881939,0.906798,0.877396,0.890421,4 out of 10,4 out of 9,4 out of 10,0.840138,0.871741,0.835734,0.822773,Not Available,Not Available,Not Available,0.919769,0.936349,0.915373,0.903555,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.967619,0.976652,7 out of 10,7 out of 9,7 out of 10,0.027428,0.019779,Not Available,Not Available,Not Available,Not Available,Not Available
2023,370235,ASCENSION ST JOHN BROKEN ARROW,1000 WEST BOISE CIRCLE,BROKEN ARROW,OK,74012,TULSA,0.866548,0.885499,Not Available,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.901747,Not Available,Not Available,Not Available,Not Available,0.840138,0.871741,0.869420,0.860010,Not Available,Not Available,Not Available,0.919769,0.936349,0.923737,Not Available,Not Available,Not Available,Not Available,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.033727,0.016462,10 out of 10,9 out of 9,10 out of 10
2023,370236,INTEGRIS HEALTH EDMOND,4801 INTEGRIS PARKWAY,EDMOND,OK,73034,OKLAHOMA,0.866548,0.885499,0.871753,0.877764,6 out of 10,4 out of 9,6 out of 10,0.881939,0.906798,0.889083,0.878735,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.806624,0.804023,Not Available,Not Available,Not Available,0.919769,0.936349,0.925876,0.903328,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.035083,0.022209,7 out of 10,8 out of 9,8 out of 10
2023,370237,"SAINT FRANCIS HOSPITAL VINITA, INC",735 NORTH FOREMAN STREET,VINITA,OK,74301,CRAIG,0.866548,0.885499,Not Available,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,Not Available,0.888282,3 out of 10,Not Available,3 out of 10,0.840138,0.871741,Not Available,0.837845,Not Available,Not Available,Not Available,0.919769,0.936349,Not Available,0.912930,0 out of 10,Not Available,0 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,Not Available,Not Available,Not Available,Not Available,Not Available
2023,380001,MID-COLUMBIA MEDICAL CENTER,1700 E 19TH STREET,THE DALLES,OR,97058,WASCO,0.866548,0.885499,0.854504,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.884055,0.890704,4 out of 10,2 out of 9,4 out of 10,0.840138,0.871741,0.820538,0.832412,Not Available,Not Available,Not Available,0.919769,0.936349,0.912630,0.913800,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.026934,0.025828,2 out of 10,1 out of 9,2 out of 10
2023,380002,ASANTE THREE RIVERS MEDICAL CENTER,500 SW RAMSEY AVENUE,GRANTS PASS,OR,97527,JOSEPHINE,0.866548,0.885499,0.868442,0.886296,10 out of 10,9 out of 9,10 out of 10,0.881939,0.906798,0.864097,0.893837,5 out of 10,6 out of 9,6 out of 10,0.840138,0.871741,0.834981,0.837185,Not Available,Not Available,Not Available,0.919769,0.936349,0.903529,0.915850,0 out of 10,3 out of 9,3 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.021079,0.021747,7 out of 10,0 out of 9,7 out of 10
2023,380004,PROVIDENCE ST VINCENT MEDICAL CENTER,9205 SW BARNES ROAD,PORTLAND,OR,97225,WASHINGTON,0.866548,0.885499,0.866332,0.892527,10 out of 10,9 out of 9,10 out of 10,0.881939,0.906798,0.863950,0.875992,0 out of 10,2 out of 9,2 out of 10,0.840138,0.871741,0.848481,0.856364,Not Available,Not Available,Not Available,0.919769,0.936349,0.910342,0.914314,0 out of 10,1 out of 9,1 out of 10,0.968747,0.979620,0.972165,0.971963,3 out of 10,0 out of 9,3 out of 10,0.027428,0.019779,0.027879,0.022905,6 out of 10,6 out of 9,6 out of 10
2023,380007,LEGACY EMANUEL MEDICAL CENTER,2801 N GANTENBEIN AVENUE,PORTLAND,OR,97227,MULTNOMAH,0.866548,0.885499,0.867988,0.881408,8 out of 10,7 out of 9,8 out of 10,0.881939,0.906798,0.870269,0.902152,8 out of 10,8 out of 9,8 out of 10,0.840138,0.871741,0.840422,0.819607,Not Available,Not Available,Not Available,0.919769,0.936349,0.923950,0.922857,2 out of 10,0 out of 9,2 out of 10,0.968747,0.979620,0.969068,0.973983,5 out of 10,4 out of 9,5 out of 10,0.027428,0.019779,Not Available,Not Available,Not Available,Not Available,Not Available
2023,380009,OHSU HOSPITAL AND CLINICS,3181 SW SAM JACKSON PARK ROAD,PORTLAND,OR,97239,MULTNOMAH,0.866548,0.885499,0.867614,0.872341,3 out of 10,2 out of 9,3 out of 10,0.881939,0.906798,0.896673,0.879010,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.849577,0.827867,Not Available,Not Available,Not Available,0.919769,0.936349,0.923072,0.917084,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.978402,0.970524,2 out of 10,0 out of 9,2 out of 10,0.027428,0.019779,0.023220,0.017862,10 out of 10,9 out of 9,10 out of 10
2023,380017,LEGACY GOOD SAMARITAN MEDICAL CENTER,"1015 NW 22ND AVENUE, W121",PORTLAND,OR,97210,MULTNOMAH,0.866548,0.885499,0.867621,0.882561,8 out of 10,8 out of 9,8 out of 10,0.881939,0.906798,0.874872,0.880043,0 out of 10,1 out of 9,1 out of 10,0.840138,0.871741,0.859300,0.836716,Not Available,Not Available,Not Available,0.919769,0.936349,0.927663,0.915539,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.971575,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.028236,0.019184,10 out of 10,9 out of 9,10 out of 10
2023,380018,ASANTE ROGUE REGIONAL MEDICAL CENTER,2825 E BARNETT ROAD,MEDFORD,OR,97504,JACKSON,0.866548,0.885499,0.884041,0.896871,10 out of 10,9 out of 9,10 out of 10,0.881939,0.906798,0.858076,0.903046,8 out of 10,9 out of 9,9 out of 10,0.840138,0.871741,0.857401,0.876579,Not Available,Not Available,Not Available,0.919769,0.936349,0.930005,0.928135,5 out of 10,0 out of 9,5 out of 10,0.968747,0.979620,0.955712,0.982957,10 out of 10,9 out of 9,10 out of 10,0.027428,0.019779,0.024834,0.018453,10 out of 10,9 out of 9,10 out of 10
2023,380020,MCKENZIE-WILLAMETTE MEDICAL CENTER,1460 G STREET,SPRINGFIELD,OR,97477,LANE,0.866548,0.885499,0.869805,0.873374,4 out of 10,2 out of 9,4 out of 10,0.881939,0.906798,0.857725,0.879620,0 out of 10,4 out of 9,4 out of 10,0.840138,0.871741,0.853324,0.785871,Not Available,Not Available,Not Available,0.919769,0.936349,0.906101,0.906908,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.953990,0.967528,0 out of 10,5 out of 9,5 out of 10,0.027428,0.019779,0.024884,0.017279,10 out of 10,9 out of 9,10 out of 10
2023,380021,TUALITY COMMUNITY HOSPITAL,335 SE 8TH AVENUE,HILLSBORO,OR,97123,WASHINGTON,0.866548,0.885499,0.863977,0.882460,8 out of 10,8 out of 9,8 out of 10,0.881939,0.906798,0.863885,0.862168,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.827553,0.810846,Not Available,Not Available,Not Available,0.919769,0.936349,0.904572,0.905615,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.023399,0.025901,2 out of 10,0 out of 9,2 out of 10
2023,380025,LEGACY MOUNT HOOD MEDICAL CENTER,24800 SE STARK STREET,GRESHAM,OR,97030,MULTNOMAH,0.866548,0.885499,0.865930,0.875161,5 out of 10,4 out of 9,5 out of 10,0.881939,0.906798,0.872100,0.873911,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.843556,0.837637,Not Available,Not Available,Not Available,0.919769,0.936349,0.915953,0.919141,0 out of 10,1 out of 9,1 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.026504,0.026059,2 out of 10,0 out of 9,2 out of 10
2023,380027,MERCY MEDICAL CENTER,2700 NW STEWART PARKWAY,ROSEBURG,OR,97471,DOUGLAS,0.866548,0.885499,0.869970,0.863087,0 out of 10,0 out of 9,0 out of 10,0.881939,0.906798,0.872928,0.864928,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.827637,0.848913,Not Available,Not Available,Not Available,0.919769,0.936349,0.887658,0.910366,0 out of 10,4 out of 9,4 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.022640,0.021759,7 out of 10,3 out of 9,7 out of 10
2023,380029,LEGACY SILVERTON MEDICAL CENTER,342 FAIRVIEW STREET,SILVERTON,OR,97381,MARION,0.866548,0.885499,Not Available,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.893066,0.886408,2 out of 10,0 out of 9,2 out of 10,0.840138,0.871741,0.854097,0.819607,Not Available,Not Available,Not Available,0.919769,0.936349,0.915500,Not Available,Not Available,Not Available,Not Available,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.027927,0.026790,1 out of 10,1 out of 9,1 out of 10
2023,380037,PROVIDENCE NEWBERG MEDICAL CENTER,1001 PROVIDENCE DRIVE,NEWBERG,OR,97132,YAMHILL,0.866548,0.885499,Not Available,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.872809,0.918289,10 out of 10,9 out of 9,10 out of 10,0.840138,0.871741,0.827490,0.830311,Not Available,Not Available,Not Available,0.919769,0.936349,0.923155,0.921769,2 out of 10,0 out of 9,2 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.028635,0.027271,1 out of 10,1 out of 9,1 out of 10
2023,380038,PROVIDENCE WILLAMETTE FALLS MEDICAL CENTER,1500 DIVISION STREET,OREGON CITY,OR,97045,CLACKAMAS,0.866548,0.885499,0.863662,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.872601,0.885578,2 out of 10,3 out of 9,3 out of 10,0.840138,0.871741,0.810718,0.844540,Not Available,Not Available,Not Available,0.919769,0.936349,0.911140,0.918813,0 out of 10,3 out of 9,3 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.034644,0.026580,1 out of 10,5 out of 9,5 out of 10
2023,380047,ST CHARLES MEDICAL CENTER - BEND,2500 NE NEFF ROAD,BEND,OR,97701,DESCHUTES,0.866548,0.885499,0.869827,0.870339,2 out of 10,0 out of 9,2 out of 10,0.881939,0.906798,0.846550,0.869787,0 out of 10,3 out of 9,3 out of 10,0.840138,0.871741,0.832980,0.843795,Not Available,Not Available,Not Available,0.919769,0.936349,0.896932,0.896679,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.960832,0.971628,3 out of 10,5 out of 9,5 out of 10,0.027428,0.019779,0.022000,0.018924,10 out of 10,9 out of 9,10 out of 10
2023,380050,SKY LAKES MEDICAL CENTER,2865 DAGGETT AVENUE,KLAMATH FALLS,OR,97601,KLAMATH,0.866548,0.885499,0.850811,0.879325,7 out of 10,8 out of 9,8 out of 10,0.881939,0.906798,0.851766,0.880526,0 out of 10,5 out of 9,5 out of 10,0.840138,0.871741,0.829110,0.830681,Not Available,Not Available,Not Available,0.919769,0.936349,0.917098,0.906286,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.028884,0.021416,8 out of 10,8 out of 9,8 out of 10
2023,380051,SALEM HOSPITAL,"890 OAK STREET, SE",SALEM,OR,97301,MARION,0.866548,0.885499,0.876544,0.877249,6 out of 10,0 out of 9,6 out of 10,0.881939,0.906798,0.847772,0.875284,0 out of 10,4 out of 9,4 out of 10,0.840138,0.871741,0.837126,0.856781,Not Available,Not Available,Not Available,0.919769,0.936349,0.906684,0.920046,1 out of 10,4 out of 9,4 out of 10,0.968747,0.979620,0.969152,0.962704,0 out of 10,0 out of 9,0 out of 10,0.027428,0.019779,0.030107,0.028932,0 out of 10,1 out of 9,1 out of 10
2023,380052,"SAINT ALPHONSUS MEDICAL CENTER - ONTARIO, INC",351 SW 9TH STREET,ONTARIO,OR,97914,MALHEUR,0.866548,0.885499,Not Available,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.882883,0.894512,5 out of 10,4 out of 9,5 out of 10,0.840138,0.871741,0.842714,0.832698,Not Available,Not Available,Not Available,0.919769,0.936349,0.928749,0.910121,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.034010,0.021145,8 out of 10,9 out of 9,9 out of 10
2023,380060,ADVENTIST HEALTH PORTLAND,10123 SE MARKET STREET,PORTLAND,OR,97216,MULTNOMAH,0.866548,0.885499,0.861238,0.875699,5 out of 10,5 out of 9,5 out of 10,0.881939,0.906798,0.860778,0.879508,0 out of 10,4 out of 9,4 out of 10,0.840138,0.871741,0.821567,0.841537,Not Available,Not Available,Not Available,0.919769,0.936349,0.908996,0.907616,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.964190,0.950454,0 out of 10,0 out of 9,0 out of 10,0.027428,0.019779,0.025278,0.024878,4 out of 10,0 out of 9,4 out of 10
2023,380061,PROVIDENCE PORTLAND MEDICAL CENTER,4805 NE GLISAN STREET,PORTLAND,OR,97213,MULTNOMAH,0.866548,0.885499,0.864852,0.886315,10 out of 10,9 out of 9,10 out of 10,0.881939,0.906798,0.882332,0.883065,1 out of 10,0 out of 9,1 out of 10,0.840138,0.871741,0.849798,0.844291,Not Available,Not Available,Not Available,0.919769,0.936349,0.917197,0.904481,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.966648,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.026784,0.024587,4 out of 10,3 out of 9,4 out of 10
2023,380071,WILLAMETTE VALLEY MEDICAL CENTER,2700 SE STRATUS AVE.,MCMINNVILLE,OR,97128,YAMHILL,0.866548,0.885499,0.875634,0.882366,8 out of 10,6 out of 9,8 out of 10,0.881939,0.906798,0.885992,0.866704,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.855581,0.801389,Not Available,Not Available,Not Available,0.919769,0.936349,0.914537,0.897938,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.034009,0.024103,4 out of 10,6 out of 9,6 out of 10
2023,380075,PROVIDENCE MEDFORD MEDICAL CENTER,1111 CRATER LAKE AVENUE,MEDFORD,OR,97504,JACKSON,0.866548,0.885499,0.860337,0.879836,7 out of 10,7 out of 9,7 out of 10,0.881939,0.906798,0.862130,0.865183,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.829177,0.828509,Not Available,Not Available,Not Available,0.919769,0.936349,0.908985,0.921676,2 out of 10,4 out of 9,4 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.023181,0.026505,2 out of 10,0 out of 9,2 out of 10
2023,380082,PROVIDENCE MILWAUKIE HOSPITAL,10150 SE 32ND AVENUE,MILWAUKIE,OR,97222,CLACKAMAS,0.866548,0.885499,0.877995,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.862314,0.899083,7 out of 10,8 out of 9,8 out of 10,0.840138,0.871741,0.813601,0.863336,Not Available,Not Available,Not Available,0.919769,0.936349,0.923898,0.907188,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.042187,0.023352,5 out of 10,8 out of 9,8 out of 10
2023,380089,LEGACY MERIDIAN PARK MEDICAL CENTER,19300 SW 65TH AVENUE,TUALATIN,OR,97062,WASHINGTON,0.866548,0.885499,0.854163,0.879812,7 out of 10,8 out of 9,8 out of 10,0.881939,0.906798,0.877302,0.869438,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.842125,0.843488,Not Available,Not Available,Not Available,0.919769,0.936349,0.915954,0.900358,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.029286,0.021447,8 out of 10,8 out of 9,8 out of 10
2023,380090,BAY AREA HOSPITAL,1775 THOMPSON ROAD,COOS BAY,OR,97420,COOS,0.866548,0.885499,0.858093,0.871577,3 out of 10,4 out of 9,4 out of 10,0.881939,0.906798,0.872723,0.864490,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.825337,0.820635,Not Available,Not Available,Not Available,0.919769,0.936349,0.919321,0.922768,2 out of 10,2 out of 9,2 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.036293,0.030817,0 out of 10,3 out of 9,3 out of 10
2023,380091,KAISER SUNNYSIDE MEDICAL CENTER,10180 SE SUNNYSIDE ROAD,CLACKAMAS,OR,97015,CLACKAMAS,0.866548,0.885499,Not Available,0.880649,7 out of 10,Not Available,7 out of 10,0.881939,0.906798,Not Available,0.893413,5 out of 10,Not Available,5 out of 10,0.840138,0.871741,Not Available,Not Available,Not Available,Not Available,Not Available,0.919769,0.936349,Not Available,Not Available,Not Available,Not Available,Not Available,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,Not Available,Not Available,Not Available,Not Available,Not Available
2023,380102,SACRED HEART MEDICAL CENTER - RIVERBEND,3333 RIVERBEND DRIVE,SPRINGFIELD,OR,97477,LANE,0.866548,0.885499,0.857752,0.869114,2 out of 10,4 out of 9,4 out of 10,0.881939,0.906798,0.870475,0.896610,6 out of 10,7 out of 9,7 out of 10,0.840138,0.871741,0.834384,0.817509,Not Available,Not Available,Not Available,0.919769,0.936349,0.921142,0.912566,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.954660,0.972032,3 out of 10,6 out of 9,6 out of 10,0.027428,0.019779,0.017177,0.023318,5 out of 10,0 out of 9,5 out of 10
2023,380103,KAISER FOUNDATION HOSPITAL - WESTSIDE,2875 NW STUCKI AVE,HILLSBORO,OR,97124,WASHINGTON,0.866548,0.885499,Not Available,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,Not Available,Not Available,Not Available,Not Available,Not Available,0.840138,0.871741,Not Available,Not Available,Not Available,Not Available,Not Available,0.919769,0.936349,Not Available,Not Available,Not Available,Not Available,Not Available,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,Not Available,Not Available,Not Available,Not Available,Not Available
2023,390001,GEISINGER-COMMUNITY MEDICAL CENTER,1822 MULBERRY STREET,SCRANTON,PA,18510,LACKAWANNA,0.866548,0.885499,0.861418,0.875202,5 out of 10,5 out of 9,5 out of 10,0.881939,0.906798,0.864364,0.863649,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.855368,0.846513,Not Available,Not Available,Not Available,0.919769,0.936349,0.909956,0.909650,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.956461,0.964898,0 out of 10,3 out of 9,3 out of 10,0.027428,0.019779,0.024084,0.019576,10 out of 10,9 out of 9,10 out of 10
2023,390002,UPMC MCKEESPORT HOSPITAL,1500 FIFTH AVENUE,MC KEESPORT,PA,15132,ALLEGHENY,0.866548,0.885499,0.872190,0.886915,10 out of 10,9 out of 9,10 out of 10,0.881939,0.906798,0.889215,0.896626,6 out of 10,4 out of 9,6 out of 10,0.840138,0.871741,0.867935,0.853780,Not Available,Not Available,Not Available,0.919769,0.936349,0.939535,0.918944,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,Not Available,Not Available,Not Available,Not Available,Not Available
2023,390003,GEISINGER-BLOOMSBURG HOSPITAL,549 EAST FAIR STREET,BLOOMSBURG,PA,17815,COLUMBIA,0.866548,0.885499,Not Available,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.874052,0.890802,4 out of 10,5 out of 9,5 out of 10,0.840138,0.871741,0.851847,0.846144,Not Available,Not Available,Not Available,0.919769,0.936349,0.905507,Not Available,Not Available,Not Available,Not Available,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.025723,Not Available,Not Available,Not Available,Not Available
2023,390004,PENN STATE HEALTH HOLY SPIRIT MEDICAL CENTER,503 NORTH 21ST STREET,CAMP HILL,PA,17011,CUMBERLAND,0.866548,0.885499,0.862154,0.887798,10 out of 10,9 out of 9,10 out of 10,0.881939,0.906798,0.899496,0.897197,6 out of 10,0 out of 9,6 out of 10,0.840138,0.871741,0.852651,0.845814,Not Available,Not Available,Not Available,0.919769,0.936349,0.913592,0.917981,0 out of 10,1 out of 9,1 out of 10,0.968747,0.979620,0.960038,0.969696,1 out of 10,4 out of 9,4 out of 10,0.027428,0.019779,0.035320,0.030884,0 out of 10,2 out of 9,2 out of 10
2023,390006,GEISINGER MEDICAL CENTER,100 NORTH ACADEMY AVENUE,DANVILLE,PA,17822,MONTOUR,0.866548,0.885499,0.867285,0.882345,8 out of 10,8 out of 9,8 out of 10,0.881939,0.906798,0.880640,0.902504,8 out of 10,8 out of 9,8 out of 10,0.840138,0.871741,0.836098,0.859949,Not Available,Not Available,Not Available,0.919769,0.936349,0.899303,0.917089,0 out of 10,4 out of 9,4 out of 10,0.968747,0.979620,0.959356,0.967806,0 out of 10,4 out of 9,4 out of 10,0.027428,0.019779,0.028125,0.025243,3 out of 10,3 out of 9,3 out of 10
2023,390009,SAINT VINCENT HOSPITAL,232 WEST 25TH STREET,ERIE,PA,16544,ERIE,0.866548,0.885499,0.836961,0.880978,7 out of 10,9 out of 9,9 out of 10,0.881939,0.906798,0.867607,0.884330,1 out of 10,4 out of 9,4 out of 10,0.840138,0.871741,0.835738,0.820200,Not Available,Not Available,Not Available,0.919769,0.936349,0.914018,0.901059,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.950275,0.972906,4 out of 10,7 out of 9,7 out of 10,0.027428,0.019779,0.020481,0.027600,0 out of 10,0 out of 9,0 out of 10
2023,390012,ABINGTON HEALTH LANSDALE HOSPITAL,100 MEDICAL CAMPUS DRIVE,LANSDALE,PA,19446,MONTGOMERY,0.866548,0.885499,0.875466,0.873332,4 out of 10,0 out of 9,4 out of 10,0.881939,0.906798,0.864299,0.895672,5 out of 10,7 out of 9,7 out of 10,0.840138,0.871741,0.810473,0.820417,Not Available,Not Available,Not Available,0.919769,0.936349,0.925816,0.907567,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.027054,0.022139,7 out of 10,6 out of 9,7 out of 10
2023,390013,EVANGELICAL COMMUNITY HOSPITAL,ONE HOSPITAL DRIVE,LEWISBURG,PA,17837,UNION,0.866548,0.885499,0.879675,0.883333,8 out of 10,6 out of 9,8 out of 10,0.881939,0.906798,0.861317,0.902614,8 out of 10,9 out of 9,9 out of 10,0.840138,0.871741,0.829718,0.813174,Not Available,Not Available,Not Available,0.919769,0.936349,0.908777,0.917359,0 out of 10,3 out of 9,3 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.026619,0.020415,9 out of 10,9 out of 9,9 out of 10
