"State","Measure ID","Measure Name","Score","Footnote","Start Date","End Date"
OK,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,1.161,,04/01/2021,03/31/2022
OK,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,1.407,,04/01/2021,03/31/2022
OK,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),1.279,,04/01/2021,03/31/2022
OK,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.582,,04/01/2021,03/31/2022
OK,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.755,,04/01/2021,03/31/2022
OK,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.664,,04/01/2021,03/31/2022
OK,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.866,,04/01/2021,03/31/2022
OK,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.231,,04/01/2021,03/31/2022
OK,HAI_3_SIR,SSI - Colon Surgery,1.036,,04/01/2021,03/31/2022
OK,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.502,,04/01/2021,03/31/2022
OK,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,0.976,,04/01/2021,03/31/2022
OK,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.709,,04/01/2021,03/31/2022
OK,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,1.103,,04/01/2021,03/31/2022
OK,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.487,,04/01/2021,03/31/2022
OK,HAI_5_SIR,MRSA Bacteremia,1.284,,04/01/2021,03/31/2022
OK,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.374,,04/01/2021,03/31/2022
OK,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.448,,04/01/2021,03/31/2022
OK,HAI_6_SIR,Clostridium Difficile (C.Diff),0.410,,04/01/2021,03/31/2022
OR,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.553,,04/01/2021,03/31/2022
OR,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.789,,04/01/2021,03/31/2022
OR,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.663,,04/01/2021,03/31/2022
OR,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,1.005,,04/01/2021,03/31/2022
OR,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,1.294,,04/01/2021,03/31/2022
OR,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),1.143,,04/01/2021,03/31/2022
OR,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.672,,04/01/2021,03/31/2022
OR,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.007,,04/01/2021,03/31/2022
OR,HAI_3_SIR,SSI - Colon Surgery,0.827,,04/01/2021,03/31/2022
OR,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.740,,04/01/2021,03/31/2022
OR,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.655,,04/01/2021,03/31/2022
OR,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.129,,04/01/2021,03/31/2022
OR,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.729,,04/01/2021,03/31/2022
OR,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.092,,04/01/2021,03/31/2022
OR,HAI_5_SIR,MRSA Bacteremia,0.897,,04/01/2021,03/31/2022
OR,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.486,,04/01/2021,03/31/2022
OR,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.586,,04/01/2021,03/31/2022
OR,HAI_6_SIR,Clostridium Difficile (C.Diff),0.534,,04/01/2021,03/31/2022
PA,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.919,,04/01/2021,03/31/2022
PA,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,1.043,,04/01/2021,03/31/2022
PA,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.979,,04/01/2021,03/31/2022
PA,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.848,,04/01/2021,03/31/2022
PA,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.952,,04/01/2021,03/31/2022
PA,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.899,,04/01/2021,03/31/2022
PA,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.831,,04/01/2021,03/31/2022
PA,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.016,,04/01/2021,03/31/2022
PA,HAI_3_SIR,SSI - Colon Surgery,0.920,,04/01/2021,03/31/2022
PA,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.940,,04/01/2021,03/31/2022
PA,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.422,,04/01/2021,03/31/2022
PA,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.162,,04/01/2021,03/31/2022
PA,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.898,,04/01/2021,03/31/2022
PA,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.070,,04/01/2021,03/31/2022
PA,HAI_5_SIR,MRSA Bacteremia,0.981,,04/01/2021,03/31/2022
PA,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.550,,04/01/2021,03/31/2022
PA,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.597,,04/01/2021,03/31/2022
PA,HAI_6_SIR,Clostridium Difficile (C.Diff),0.573,,04/01/2021,03/31/2022
PR,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.987,,04/01/2021,03/31/2022
PR,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,1.653,,04/01/2021,03/31/2022
PR,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),1.288,,04/01/2021,03/31/2022
PR,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.423,,04/01/2021,03/31/2022
PR,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.726,,04/01/2021,03/31/2022
PR,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.559,,04/01/2021,03/31/2022
PR,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,Not Available,5,04/01/2021,03/31/2022
PR,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,Not Available,5,04/01/2021,03/31/2022
PR,HAI_3_SIR,SSI - Colon Surgery,Not Available,5,04/01/2021,03/31/2022
PR,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,Not Available,5,04/01/2021,03/31/2022
PR,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,Not Available,5,04/01/2021,03/31/2022
PR,HAI_4_SIR,SSI - Abdominal Hysterectomy,Not Available,5,04/01/2021,03/31/2022
PR,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.197,,04/01/2021,03/31/2022
PR,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.010,,04/01/2021,03/31/2022
PR,HAI_5_SIR,MRSA Bacteremia,0.486,,04/01/2021,03/31/2022
PR,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.099,,04/01/2021,03/31/2022
PR,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.252,,04/01/2021,03/31/2022
PR,HAI_6_SIR,Clostridium Difficile (C.Diff),0.163,,04/01/2021,03/31/2022
RI,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.528,,04/01/2021,03/31/2022
RI,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.942,,04/01/2021,03/31/2022
RI,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.713,,04/01/2021,03/31/2022
RI,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.844,,04/01/2021,03/31/2022
RI,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,1.310,,04/01/2021,03/31/2022
RI,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),1.058,,04/01/2021,03/31/2022
RI,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.717,,04/01/2021,03/31/2022
RI,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.530,,04/01/2021,03/31/2022
RI,HAI_3_SIR,SSI - Colon Surgery,1.067,,04/01/2021,03/31/2022
RI,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.049,,04/01/2021,03/31/2022
RI,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,0.964,,04/01/2021,03/31/2022
RI,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.292,,04/01/2021,03/31/2022
RI,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.554,,04/01/2021,03/31/2022
RI,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.166,,04/01/2021,03/31/2022
RI,HAI_5_SIR,MRSA Bacteremia,0.818,,04/01/2021,03/31/2022
RI,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.324,,04/01/2021,03/31/2022
RI,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.477,,04/01/2021,03/31/2022
RI,HAI_6_SIR,Clostridium Difficile (C.Diff),0.395,,04/01/2021,03/31/2022
SC,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.909,,04/01/2021,03/31/2022
SC,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,1.135,,04/01/2021,03/31/2022
SC,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),1.017,,04/01/2021,03/31/2022
SC,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.858,,04/01/2021,03/31/2022
SC,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,1.058,,04/01/2021,03/31/2022
SC,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.954,,04/01/2021,03/31/2022
SC,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.581,,04/01/2021,03/31/2022
SC,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.852,,04/01/2021,03/31/2022
SC,HAI_3_SIR,SSI - Colon Surgery,0.707,,04/01/2021,03/31/2022
SC,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.782,,04/01/2021,03/31/2022
SC,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.380,,04/01/2021,03/31/2022
SC,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.049,,04/01/2021,03/31/2022
SC,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,1.368,,04/01/2021,03/31/2022
SC,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.710,,04/01/2021,03/31/2022
SC,HAI_5_SIR,MRSA Bacteremia,1.532,,04/01/2021,03/31/2022
SC,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.373,,04/01/2021,03/31/2022
SC,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.442,,04/01/2021,03/31/2022
SC,HAI_6_SIR,Clostridium Difficile (C.Diff),0.406,,04/01/2021,03/31/2022
SD,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,1.136,,04/01/2021,03/31/2022
SD,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,1.871,,04/01/2021,03/31/2022
SD,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),1.469,,04/01/2021,03/31/2022
SD,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.643,,04/01/2021,03/31/2022
SD,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,1.128,,04/01/2021,03/31/2022
SD,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.860,,04/01/2021,03/31/2022
SD,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.760,,04/01/2021,03/31/2022
SD,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.540,,04/01/2021,03/31/2022
SD,HAI_3_SIR,SSI - Colon Surgery,1.098,,04/01/2021,03/31/2022
SD,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.348,,04/01/2021,03/31/2022
SD,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.423,,04/01/2021,03/31/2022
SD,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.749,,04/01/2021,03/31/2022
SD,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.615,,04/01/2021,03/31/2022
SD,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.262,,04/01/2021,03/31/2022
SD,HAI_5_SIR,MRSA Bacteremia,0.895,,04/01/2021,03/31/2022
SD,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.442,,04/01/2021,03/31/2022
SD,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.610,,04/01/2021,03/31/2022
SD,HAI_6_SIR,Clostridium Difficile (C.Diff),0.521,,04/01/2021,03/31/2022
TN,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.817,,04/01/2021,03/31/2022
TN,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.971,,04/01/2021,03/31/2022
TN,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.892,,04/01/2021,03/31/2022
TN,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.650,,04/01/2021,03/31/2022
TN,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.780,,04/01/2021,03/31/2022
TN,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.713,,04/01/2021,03/31/2022
TN,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.586,,04/01/2021,03/31/2022
TN,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.803,,04/01/2021,03/31/2022
TN,HAI_3_SIR,SSI - Colon Surgery,0.688,,04/01/2021,03/31/2022
TN,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.672,,04/01/2021,03/31/2022
TN,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.172,,04/01/2021,03/31/2022
TN,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.896,,04/01/2021,03/31/2022
TN,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,1.233,,04/01/2021,03/31/2022
TN,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.500,,04/01/2021,03/31/2022
TN,HAI_5_SIR,MRSA Bacteremia,1.362,,04/01/2021,03/31/2022
TN,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.293,,04/01/2021,03/31/2022
TN,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.343,,04/01/2021,03/31/2022
TN,HAI_6_SIR,Clostridium Difficile (C.Diff),0.317,,04/01/2021,03/31/2022
TX,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.906,,04/01/2021,03/31/2022
TX,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.999,,04/01/2021,03/31/2022
TX,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.952,,04/01/2021,03/31/2022
TX,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.636,,04/01/2021,03/31/2022
TX,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.710,,04/01/2021,03/31/2022
TX,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.672,,04/01/2021,03/31/2022
TX,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.789,,04/01/2021,03/31/2022
TX,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.920,,04/01/2021,03/31/2022
TX,HAI_3_SIR,SSI - Colon Surgery,0.853,,04/01/2021,03/31/2022
TX,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.760,,04/01/2021,03/31/2022
TX,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,0.997,,04/01/2021,03/31/2022
TX,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.872,,04/01/2021,03/31/2022
TX,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.935,,04/01/2021,03/31/2022
TX,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.068,,04/01/2021,03/31/2022
TX,HAI_5_SIR,MRSA Bacteremia,1.000,,04/01/2021,03/31/2022
TX,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.379,,04/01/2021,03/31/2022
TX,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.407,,04/01/2021,03/31/2022
TX,HAI_6_SIR,Clostridium Difficile (C.Diff),0.393,,04/01/2021,03/31/2022
UT,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.627,,04/01/2021,03/31/2022
UT,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.942,,04/01/2021,03/31/2022
UT,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.772,,04/01/2021,03/31/2022
UT,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.655,,04/01/2021,03/31/2022
UT,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.950,,04/01/2021,03/31/2022
UT,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.792,,04/01/2021,03/31/2022
UT,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.599,,04/01/2021,03/31/2022
UT,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.028,,04/01/2021,03/31/2022
UT,HAI_3_SIR,SSI - Colon Surgery,0.792,,04/01/2021,03/31/2022
UT,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.365,,04/01/2021,03/31/2022
UT,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,0.979,,04/01/2021,03/31/2022
UT,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.616,,04/01/2021,03/31/2022
UT,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.494,,04/01/2021,03/31/2022
UT,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.913,,04/01/2021,03/31/2022
UT,HAI_5_SIR,MRSA Bacteremia,0.680,,04/01/2021,03/31/2022
UT,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.520,,04/01/2021,03/31/2022
UT,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.652,,04/01/2021,03/31/2022
UT,HAI_6_SIR,Clostridium Difficile (C.Diff),0.583,,04/01/2021,03/31/2022
VA,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.819,,04/01/2021,03/31/2022
VA,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.998,,04/01/2021,03/31/2022
VA,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.905,,04/01/2021,03/31/2022
VA,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.639,,04/01/2021,03/31/2022
VA,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.793,,04/01/2021,03/31/2022
VA,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.713,,04/01/2021,03/31/2022
VA,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.543,,04/01/2021,03/31/2022
VA,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.759,,04/01/2021,03/31/2022
VA,HAI_3_SIR,SSI - Colon Surgery,0.644,,04/01/2021,03/31/2022
VA,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.477,,04/01/2021,03/31/2022
VA,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,0.874,,04/01/2021,03/31/2022
VA,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.653,,04/01/2021,03/31/2022
VA,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.844,,04/01/2021,03/31/2022
VA,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.087,,04/01/2021,03/31/2022
VA,HAI_5_SIR,MRSA Bacteremia,0.960,,04/01/2021,03/31/2022
VA,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.312,,04/01/2021,03/31/2022
VA,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.362,,04/01/2021,03/31/2022
VA,HAI_6_SIR,Clostridium Difficile (C.Diff),0.337,,04/01/2021,03/31/2022
VI,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,Not Available,5,04/01/2021,03/31/2022
VI,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,Not Available,5,04/01/2021,03/31/2022
VI,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),Not Available,5,04/01/2021,03/31/2022
VI,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,Not Available,5,04/01/2021,03/31/2022
VI,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,Not Available,5,04/01/2021,03/31/2022
VI,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),Not Available,5,04/01/2021,03/31/2022
VI,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,Not Available,5,04/01/2021,03/31/2022
VI,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,Not Available,5,04/01/2021,03/31/2022
VI,HAI_3_SIR,SSI - Colon Surgery,Not Available,5,04/01/2021,03/31/2022
VI,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,Not Available,5,04/01/2021,03/31/2022
VI,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,Not Available,5,04/01/2021,03/31/2022
VI,HAI_4_SIR,SSI - Abdominal Hysterectomy,Not Available,5,04/01/2021,03/31/2022
VI,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,Not Available,5,04/01/2021,03/31/2022
VI,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,Not Available,5,04/01/2021,03/31/2022
VI,HAI_5_SIR,MRSA Bacteremia,Not Available,5,04/01/2021,03/31/2022
VI,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,Not Available,5,04/01/2021,03/31/2022
VI,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,Not Available,5,04/01/2021,03/31/2022
VI,HAI_6_SIR,Clostridium Difficile (C.Diff),Not Available,5,04/01/2021,03/31/2022
VT,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.579,,04/01/2021,03/31/2022
VT,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,1.274,,04/01/2021,03/31/2022
VT,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.876,,04/01/2021,03/31/2022
VT,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,1.269,,04/01/2021,03/31/2022
VT,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,2.099,,04/01/2021,03/31/2022
VT,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),1.645,,04/01/2021,03/31/2022
VT,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.857,,04/01/2021,03/31/2022
VT,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,2.234,,04/01/2021,03/31/2022
VT,HAI_3_SIR,SSI - Colon Surgery,1.424,,04/01/2021,03/31/2022
VT,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.279,,04/01/2021,03/31/2022
VT,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,2.989,,04/01/2021,03/31/2022
VT,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.098,,04/01/2021,03/31/2022
VT,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.199,,04/01/2021,03/31/2022
VT,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.813,,04/01/2021,03/31/2022
VT,HAI_5_SIR,MRSA Bacteremia,0.428,,04/01/2021,03/31/2022
VT,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.532,,04/01/2021,03/31/2022
VT,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.804,,04/01/2021,03/31/2022
VT,HAI_6_SIR,Clostridium Difficile (C.Diff),0.657,,04/01/2021,03/31/2022
WA,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.766,,04/01/2021,03/31/2022
